********************************************************************************
*                             Initializing Cubiquity                           *
********************************************************************************
[14:20:18, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:20:36, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:21:07, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:32:15, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:32:38, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:35:13, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:35:14, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:35:25, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:35:28, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:37:53, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:43:00, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:43:17, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:43:38, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:44:03, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:44:18, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:44:30, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:08, Error  ]: Volume width must be greater than zero.
[14:46:08, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
